id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
1125920758156735056,Pont de Fusta Apartments 36 Mid-term,63053029,MD Rentals,LA SAIDIA,TRINITAT,39.484690027,-0.370888777,Entire home/apt,211.0,1,0,2000-01-01,0,66,321,0,Sin datos,Valencia
1125922306826197870,Pont de Fusta Apartments 37 Mid-term,63053029,MD Rentals,LA SAIDIA,TRINITAT,39.484690027,-0.370888777,Entire home/apt,230.0,1,0,2000-01-01,0,66,357,0,Sin datos,Valencia
1126054703665594442,"Habitación en piso acogedor, Zona marítima",570216054,Alicia,CAMINS AL GRAU,AIORA,39.464974,-0.3441281,Private room,41.0,1,0,2000-01-01,0,2,265,0,Sin datos,Valencia
1126552109027105567,Sorolla Urban Suites 4,567432805,Ella,PATRAIX,PATRAIX,39.46226675007059,-0.389194400253974,Entire home/apt,77.0,1,0,2000-01-01,0,4,153,0,Sin datos,Valencia
1127153813757116320,11 personas playa Malvarrosa a 5 minutos andando,109490685,Maria Jose,POBLATS MARITIMS,LA MALVA-ROSA,39.480783,-0.3287197,Entire home/apt,208.0,2,0,2000-01-01,0,3,174,0,Sin datos,Valencia
1127475150264137163,Beautiful Apartment Quiet Area,5946580,Nahuel,CAMINS AL GRAU,AIORA,39.46659,-0.34142,Entire home/apt,185.0,5,0,2000-01-01,0,36,69,0,Sin datos,Valencia
1130133671058125383,Hola Valencia,41450557,Center,EXTRAMURS,EL BOTANIC,39.471138784289735,-0.3840786343444287,Private room,64.0,3,0,2000-01-01,0,1,76,0,Sin datos,Valencia
1132020265085077193,Apartamento LAKE & SEA,372295412,Santi,POBLATS DEL SUD,EL SALER,39.35157900441661,-0.3215979568956359,Entire home/apt,1667.9565217391305,3,0,2000-01-01,0,1,0,0,Sin datos,Valencia
1132503574683849202,Travel Habitat Zaidia con Terraza,97229818,Travel Habitat,LA SAIDIA,SANT ANTONI,39.49111,-0.37421,Entire home/apt,256.0,1,0,2000-01-01,0,60,282,0,Sin datos,Valencia
1132552215407878833,Valdeolivas Suites II.,571761523,Valdeolivas,EL PLA DEL REAL,MESTALLA,39.4724455,-0.358857,Entire home/apt,139.0,1,0,2000-01-01,0,2,8,0,Sin datos,Valencia
1133151764840102454,Nice Four Bedroom Apartment,5946580,Nahuel,POBLATS MARITIMS,EL GRAU,39.4612452,-0.3387128,Entire home/apt,185.0,5,0,2000-01-01,0,36,37,0,Sin datos,Valencia
1133174641691163745,Modern Apartment Good Location,5946580,Nahuel,BENIMACLET,BENIMACLET,39.4852158,-0.3564525000000001,Entire home/apt,185.0,5,0,2000-01-01,0,36,69,0,Sin datos,Valencia
1133182943699351475,Cozy Apartment In Good Location,5946580,Nahuel,LA SAIDIA,TRINITAT,39.48127,-0.37081,Entire home/apt,211.0,5,0,2000-01-01,0,36,69,0,Sin datos,Valencia
1133190111517120770,Apartment In Good Location,5946580,Nahuel,CAMINS AL GRAU,ALBORS,39.46765,-0.35263,Entire home/apt,148.0,5,0,2000-01-01,0,36,62,0,Sin datos,Valencia
1133345084716003923,Apparemment Excellent et Moderne,561177682,Mohammed,POBLATS MARITIMS,BETERO,39.47372647494649,-0.3355845808982849,Private room,40.0,1,0,2000-01-01,0,1,265,0,Sin datos,Valencia
1133740028807606354,Apartamento cerca a la playa,572037034,Leydy Johanna,CAMINS AL GRAU,LA CREU DEL GRAU,39.4609030425946,-0.3444319110603377,Entire home/apt,77.0,30,0,2000-01-01,0,1,363,0,Sin datos,Valencia
1134037327102907921,Apartament 50m playa perellonet,269576420,Mirari,POBLATS DEL SUD,EL PERELLONET,39.27911578310008,-0.2765992857799475,Entire home/apt,68.0,2,0,2000-01-01,0,1,269,0,Sin datos,Valencia
1135345378342565173,Bajo de lujo en el centro,544752699,Isabel,CIUTAT VELLA,LA SEU,39.47632027012388,-0.3778240057197801,Entire home/apt,212.64285714285714,11,0,2000-01-01,0,1,323,0,Sin datos,Valencia
1136122761314248265,Luxe Monthly Stay Room B,98666411,Sonia,L'EIXAMPLE,EL PLA DEL REMEI,39.46698647897736,-0.3736959446065977,Private room,26.0,61,0,2000-01-01,0,18,257,0,Sin datos,Valencia
1137572876401500477,Apartamento en centro histórico,212966401,Amparo,CIUTAT VELLA,EL MERCAT,39.47595649457534,-0.3793784020490902,Entire home/apt,145.0,5,0,2000-01-01,0,1,263,0,Sin datos,Valencia
1140539435243312823,habita,573647893,Andrea,EXTRAMURS,ARRANCAPINS,39.46620261797165,-0.3889068961143493,Private room,56.0,1,0,2000-01-01,0,1,269,0,Sin datos,Valencia
1141445611218606504,I Love Ruzafa,25256264,Nino Vittorio,L'EIXAMPLE,RUSSAFA,39.45937270530889,-0.3718664869666099,Private room,62.0,1,0,2000-01-01,0,1,360,0,Sin datos,Valencia
1141703612502808827,Gypsy Budget Room,1315486,Roy,POBLATS MARITIMS,BETERO,39.474295364235154,-0.3346009512474401,Private room,56.0,3,0,2000-01-01,0,9,208,0,VT-45718-V,Valencia
1141933283495193083,Apartment lives in Patraix by Host Valencia,572407616,Sara,PATRAIX,PATRAIX,39.46077327661369,-0.3928285008413247,Entire home/apt,50.0,1,0,2000-01-01,0,1,151,0,Sin datos,Valencia
1145382309914525071,Gypsy Budget Room,1315486,Roy,POBLATS MARITIMS,BETERO,39.4734915,-0.3357277,Private room,57.0,3,0,2000-01-01,0,9,239,0,VT-45718-V,Valencia
1146061316102969389,Большая и светлая комната,523415305,Николай,BENICALAP,CIUTAT FALLERA,39.50064,-0.39361,Private room,89.0,1,0,2000-01-01,0,2,271,0,Sin datos,Valencia
1146145751116685937,Bonito apartamento en la playa,33133049,Eliza,POBLATS MARITIMS,LA MALVA-ROSA,39.48221,-0.32823,Entire home/apt,123.0,30,0,2000-01-01,0,1,269,0,Sin datos,Valencia
1146167777851199937,Coliving a estrenar Valencia centro,504121118,Arnau,EXTRAMURS,LA ROQUETA,39.4638305601729,-0.3778486116789299,Private room,29.0,31,0,2000-01-01,0,14,101,0,Sin datos,Valencia
1146172795490252623,Coliving a estrenar en Valencia centro,504121118,Arnau,L'EIXAMPLE,RUSSAFA,39.46411,-0.37634,Private room,27.0,31,0,2000-01-01,0,14,41,0,Sin datos,Valencia
1147044330558214662,Gypsy Budget Room,1315486,Roy,POBLATS MARITIMS,BETERO,39.47269,-0.33506,Private room,53.0,3,0,2000-01-01,0,9,270,0,Sin datos,Valencia
1147536864284006094,Cerca de Ciudad de las Ciencias,45881372,Beatriz,QUATRE CARRERES,MONT-OLIVET,39.45729,-0.36321,Private room,53.214285714285715,11,0,2000-01-01,0,4,0,0,ESHFNT00004605200028622100100000000000000000000000005,Valencia
1148467659641989756,Bienvenido para disfrutar,222966458,Salaheddine,CAMINS AL GRAU,AIORA,39.46661715402307,-0.3488788508473718,Private room,30.0,1,0,2000-01-01,0,1,265,0,Sin datos,Valencia
1149067972014981276,Habitación privada / playa cerca,560272211,Christian,POBLATS MARITIMS,BETERO,39.4733704,-0.3343909,Private room,160.0,1,0,2000-01-01,0,1,269,0,Sin datos,Valencia
1149204547406657702,Hab  Av Blasco Ibañez-Cabanyal,452984742,Nelsymar,ALGIROS,L'AMISTAT,39.47389296425961,-0.3495503023217788,Private room,35.0,2,0,2000-01-01,0,1,35,0,Sin datos,Valencia
1149978482738722773,Habitación A cerca universidades,98666411,Sonia,EL PLA DEL REAL,MESTALLA,39.47219207923728,-0.3545797427624415,Private room,29.0,60,0,2000-01-01,0,18,76,0,Sin datos,Valencia
1149998465406931990,Habitación B cerca universidades,98666411,Sonia,EL PLA DEL REAL,MESTALLA,39.47143,-0.35464,Private room,27.0,60,0,2000-01-01,0,18,257,0,Sin datos,Valencia
1150453187766212939,La Alfareria I Estudio,496589295,Coliving,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46405,-0.33585,Entire home/apt,72.0,30,0,2000-01-01,0,2,284,0,Sin datos,Valencia
1152704628368794483,Apartment in Valencia,88714670,Satu,QUATRE CARRERES,EN CORTS,39.453363736700766,-0.3725463029673665,Entire home/apt,120.0,2,0,2000-01-01,0,4,79,0,Sin datos,Valencia
1152767547384854256,Habitación para estudiantes,576637582,Francoise,EL PLA DEL REAL,CIUTAT UNIVERSITARIA,39.47737294146261,-0.3566811488412465,Private room,17.0,28,0,2000-01-01,0,1,270,0,Sin datos,Valencia
1152976819258482372,plaza hoduras habitacion playa,341731374,Daran,ALGIROS,CIUTAT JARDI,39.47377582300554,-0.3427377982547163,Private room,47.0,1,0,2000-01-01,0,1,269,0,Sin datos,Valencia
1156488646690399578,Almar Collection Ground Floor B,500117969,Tamara,EXTRAMURS,ARRANCAPINS,39.4648298,-0.3882079,Entire home/apt,251.0,2,0,2000-01-01,0,8,79,0,Sin datos,Valencia
1157129726938703819,A (va070.5) Th Mediterranean Suites 5,97229818,Travel Habitat,CAMINS AL GRAU,AIORA,39.46414,-0.33932,Entire home/apt,183.0,1,0,2000-01-01,0,60,318,0,Sin datos,Valencia
1157774081348357368,Apartment in front of the port,430386079,Davide,POBLATS MARITIMS,EL GRAU,39.46036,-0.33301,Entire home/apt,194.0,7,0,2000-01-01,0,13,132,0,Sin datos,Valencia
1157841322120752734,Almar Collection Ground Floor - Adapted,500117969,Tamara,EXTRAMURS,ARRANCAPINS,39.46483,-0.38821,Entire home/apt,223.0,2,0,2000-01-01,0,8,97,0,Sin datos,Valencia
1157853503007279602,single beautiful room  near to beach and centre,492972848,Rahat,RASCANYA,ELS ORRIOLS,39.49231,-0.3712,Private room,28.0,1,0,2000-01-01,0,1,266,0,Sin datos,Valencia
1159316730511158203,Grande dormitorio cerca centro,465324815,Elodie,EL PLA DEL REAL,MESTALLA,39.47247938220882,-0.3542298124656629,Private room,48.0,5,0,2000-01-01,0,30,266,0,Sin datos,Valencia
1159389664593714409,Gypsy Budget Room,1315486,Roy,POBLATS MARITIMS,BETERO,39.47253015635285,-0.3366290926602441,Private room,53.0,3,0,2000-01-01,0,9,271,0,Sin datos,Valencia
1160026300482726371,Gypsy Budget Room,1315486,Roy,POBLATS MARITIMS,BETERO,39.47438,-0.33547,Private room,53.0,3,0,2000-01-01,0,9,285,0,Sin datos,Valencia
1160174581723171137,Home with pleasant ambience.,578222475,Gurvinder,ALGIROS,L'ILLA PERDUDA,39.46800225859344,-0.3402556478977203,Private room,49.0,2,0,2000-01-01,0,1,264,0,Sin datos,Valencia
1160937786643132995,Tierra House,95993075,Ana,POBLATS MARITIMS,NATZARET,39.45086049787604,-0.3327589051230081,Entire home/apt,108.0,3,0,2000-01-01,0,2,362,0,Sin datos,Valencia
1162117222203616387,Coliving en Valencia centro,504121118,Arnau,L'EIXAMPLE,RUSSAFA,39.46384986133129,-0.3763340707499019,Private room,27.0,31,0,2000-01-01,0,14,193,0,Sin datos,Valencia
1162121042561020363,Habitación recién reformada en Valencia centro,504121118,Arnau,EXTRAMURS,LA ROQUETA,39.46582,-0.37803,Private room,27.0,31,0,2000-01-01,0,14,132,0,Sin datos,Valencia
1162125255500054935,Private room in Valencia downtown,504121118,Arnau,EXTRAMURS,LA ROQUETA,39.46377178815144,-0.3779120547003426,Private room,27.0,31,0,2000-01-01,0,14,132,0,Sin datos,Valencia
1162857948365543656,Habitación nueva con doble balcón en Valencia,504121118,Arnau,CIUTAT VELLA,LA XEREA,39.47309232486306,-0.3694315093837172,Private room,27.0,31,0,2000-01-01,0,14,132,0,Sin datos,Valencia
1163126427478196305,Cozy Appartament in Valencia,221134417,Olena,L'OLIVERETA,NOU MOLES,39.47261,-0.40119,Private room,59.0,2,0,2000-01-01,0,1,85,0,Sin datos,Valencia
1164231548177209798,Boat at Marina de Valencia - ideal for couples,579521164,Sergei,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46333966859443,-0.3263093241336343,Entire home/apt,153.38571428571427,365,0,2000-01-01,0,1,270,0,Sin datos,Valencia
1165860739287254135,Habitación en alquiler,555511100,Aishah,L'OLIVERETA,TRES FORQUES,39.46925303947703,-0.4057357868151236,Private room,24.0,1,0,2000-01-01,0,1,260,0,Sin datos,Valencia
1166514228345827750,Mercado Central Suites 2 Dormitorios,308967204,Coroa Gestion,CIUTAT VELLA,EL MERCAT,39.474827270227706,-0.3787021897253596,Entire home/apt,161.0,1,0,2000-01-01,0,17,165,0,Sin datos,Valencia
1168000630843459864,Luxury & Comfort Seasonal Stays,22311795,Charlie,EXTRAMURS,LA PETXINA,39.47322,-0.3878,Entire home/apt,146.38888888888889,30,0,2000-01-01,0,1,0,0,Sin datos,Valencia
1169452374591437318,"Habitación en Valencia, España",580873701,Angel,LA SAIDIA,SANT ANTONI,39.48796,-0.37077,Private room,31.0,4,0,2000-01-01,0,1,193,0,Sin datos,Valencia
1170820135204024143,"tu mejor zona 
tu mejor estadía",581221553,Rafael,CAMINS AL GRAU,AIORA,39.46739862540648,-0.3488806664359974,Private room,50.0,1,0,2000-01-01,0,1,266,0,Sin datos,Valencia
1170945243293047896,Exclusive 2 bedroom apartment in Russafa,514226051,Jesus,L'EIXAMPLE,RUSSAFA,39.4615,-0.37298,Entire home/apt,169.22857142857143,7,0,2000-01-01,0,8,0,0,Sin datos,Valencia
1171166629805541393,Chalet  El Saler,581356305,Jorge,POBLATS DEL SUD,EL SALER,39.38467176942138,-0.3324855005248994,Entire home/apt,217.0,2,0,2000-01-01,0,1,364,0,Sin datos,Valencia
1171251074419598349,Habitación con balcón privado,158544334,Inmaculada,L'EIXAMPLE,RUSSAFA,39.45927587474493,-0.372110254740013,Private room,83.29729729729729,1,0,2000-01-01,0,1,0,0,Sin datos,Valencia
1171461838430832262,Bien Ubicado y Grande - Estancias de Temporada,23071733,Joan Vicent,CAMINS AL GRAU,ALBORS,39.46661777809181,-0.3542696409585358,Entire home/apt,249.0,14,0,2000-01-01,0,12,145,0,Sin datos,Valencia
1171558693468154204,Bel appartement à Valence,16797307,Ludivine,POBLATS MARITIMS,LA MALVA-ROSA,39.48323665775772,-0.3277786821126938,Private room,131.0,1,0,2000-01-01,0,2,269,0,Sin datos,Valencia
1171837058464349320,Apartamento lindo en playa,15438626,Marisol,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4683704,-0.3296147,Entire home/apt,102.0,4,0,2000-01-01,0,1,48,0,Sin datos,Valencia
1172053284082579388,Hab. En el barrio de barrio de Albors R0454,357946540,Enter,ALGIROS,L'AMISTAT,39.47159985184318,-0.3525285246345528,Private room,17.0,33,0,2000-01-01,0,9,171,0,Sin datos,Valencia
1173170057558021474,Apartamento cerca de la playa,573603532,Carla,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4633528,-0.3311657,Entire home/apt,250.0,1,0,2000-01-01,0,1,27,0,Sin datos,Valencia
1173846816217803395,Almar 52 Apartamento 1 dormitorio Mar,308967204,Coroa Gestion,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46603195250618,-0.3246587061053486,Entire home/apt,999.0,1,0,2000-01-01,0,17,365,0,Sin datos,Valencia
1175320855567156676,Beautiful Double bedroom 4mins walk from Ruzafa!,153916681,Kevin,QUATRE CARRERES,EN CORTS,39.45575579927648,-0.3705806153276406,Private room,65.0,1,0,2000-01-01,0,1,361,0,Sin datos,Valencia
1176271061036639769,Un lugar especial,582740738,Stephany De Los Angeles,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45521765277387,-0.3581593930721283,Private room,70.0,1,0,2000-01-01,0,1,90,0,Sin datos,Valencia
1176659524970562175,Renewed 3bedroom apt (valencia),550521861,Maria Azucena,CIUTAT VELLA,LA XEREA,39.472015,-0.3717368,Entire home/apt,138.0,30,0,2000-01-01,0,16,160,0,Sin datos,Valencia
1176845597547329121,habitación tranquila.,582895109,Felipe Antonio,QUATRE CARRERES,MONT-OLIVET,39.45955022578977,-0.3625740550659178,Private room,40.0,1,0,2000-01-01,0,1,359,0,Sin datos,Valencia
1177004448674655267,Chamy Apartamentos,35790929,Marco Y Chamussina,EXTRAMURS,LA ROQUETA,39.46918600542724,-0.3825892361802858,Private room,400.0,1,0,2000-01-01,0,1,1,0,Sin datos,Valencia
1178844559994631705,"市中心的单独房间,25㎡，2张大床，1张小床，最多5人，交通便利，靠近老城，楼下地铁站",446630863,Caesar,EXTRAMURS,LA PETXINA,39.47116203769984,-0.3870616086365094,Private room,78.0,1,0,2000-01-01,0,3,89,0,Sin datos,Valencia
1178947489500182488,¡Habitación a 5 min del centro!,583332022,Merida,LA SAIDIA,MORVEDRE,39.48214,-0.37656,Private room,32.0,1,0,2000-01-01,0,1,266,0,Sin datos,Valencia
1180841238968126063,Valencia-live,432584184,Michael,EL PLA DEL REAL,MESTALLA,39.4751691741387,-0.353593435138464,Entire home/apt,9725.0,1,0,2000-01-01,0,1,362,0,VT-44805-V,Valencia
1181013404293779707,"Apartamento en Goya, 4C",582810709,Fabian Gustavo,L'OLIVERETA,NOU MOLES,39.47263,-0.39763,Entire home/apt,42.0,1,0,2000-01-01,0,1,168,0,Sin datos,Valencia
1181981244913890318,Bellísimo Apartamento El Saler,584285692,Manuel,POBLATS DEL SUD,EL SALER,39.34906,-0.32241,Entire home/apt,160.0,11,0,2000-01-01,0,1,107,0,Sin datos,Valencia
1182506139482806351,Benimaclet Industrial II,560729683,Fates,BENIMACLET,BENIMACLET,39.4874295,-0.3664967,Entire home/apt,141.0,1,0,2000-01-01,0,2,107,0,Sin datos,Valencia
1182668863629155866,Séjour atypique la belle étoile,147295996,Chevallier,POBLATS MARITIMS,EL GRAU,39.46167120836195,-0.3197062388062477,Entire home/apt,126.0,1,0,2000-01-01,0,1,223,0,Sin datos,Valencia
1183147775350997433,Piso junto estadio de Baloncesto. Media estancia,535705569,Miguel,QUATRE CARRERES,NA ROVELLA,39.45192,-0.36664,Entire home/apt,69.0,11,0,2000-01-01,0,1,195,0,Sin datos,Valencia
1183477240085691372,Modern Room in Russafa Flat,202839826,Kiara,L'EIXAMPLE,EL PLA DEL REMEI,39.46606,-0.37135,Private room,27.0,1,0,2000-01-01,0,1,326,0,Sin datos,Valencia
1183657694731625703,Habitación Valencia Verano,158293171,Guillermo,ALGIROS,L'AMISTAT,39.472167585192125,-0.3506567340142349,Private room,33.0,1,0,2000-01-01,0,1,362,0,Sin datos,Valencia
1184011956254572658,Habitación doble baño privado.,539451795,Sarazareth Rodríguez,QUATRE CARRERES,EN CORTS,39.45852,-0.37116,Private room,45.0,1,0,2000-01-01,0,1,359,0,Sin datos,Valencia
1184644497809926503,Vista Hermosa Suites Loft 1,123160301,Place Your Place,BENIMACLET,BENIMACLET,39.4872378,-0.3658026,Entire home/apt,141.0,1,0,2000-01-01,0,71,31,0,HV1483,Valencia
1184965687296414355,Habitación en valencia,583342360,Jorge Juan,ALGIROS,CIUTAT JARDI,39.47019,-0.34884,Private room,135.0,10,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1184995720479005950,Habitación en valencia céntrica,583342360,Jorge Juan,CAMINS AL GRAU,AIORA,39.4694553,-0.3481382,Private room,140.0,10,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1184998449874159734,Habitación valencia,583342360,Jorge Juan,ALGIROS,CIUTAT JARDI,39.47013,-0.34751,Private room,112.0,10,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1185000373102108590,Habitación valencia excepcional,583342360,Jorge Juan,CAMINS AL GRAU,AIORA,39.4694553,-0.3481382,Private room,114.0,10,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1185002189645958419,Habitación en valencia exterior,583342360,Jorge Juan,CAMINS AL GRAU,AIORA,39.4691601,-0.3471869,Private room,88.0,10,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1185004644992597455,Habitaciones valencia,583342360,Jorge Juan,CAMINS AL GRAU,AIORA,39.4691601,-0.3471869,Private room,95.0,10,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1185006635855628504,Habitaciones valencia bonitas,583342360,Jorge Juan,CAMINS AL GRAU,AIORA,39.4691601,-0.3471869,Private room,72.0,10,0,2000-01-01,0,7,365,0,Sin datos,Valencia
1185293315874554163,Vista Hermosa Suites Loft 3,123160301,Place Your Place,BENIMACLET,BENIMACLET,39.4872378,-0.3658026,Entire home/apt,121.0,1,0,2000-01-01,0,71,36,0,HV1483,Valencia
1185522765132037475,Cabañal Retreat,522490130,Fidel,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47,-0.32939,Entire home/apt,128.0,2,0,2000-01-01,0,1,306,0,Sin datos,Valencia
1186186352619686244,Vista Hermosa Suites 6,123160301,Place Your Place,BENIMACLET,BENIMACLET,39.4870767,-0.3660525,Entire home/apt,166.0,1,0,2000-01-01,0,71,44,0,Sin datos,Valencia
1186297260450792114,Precioso ático con terraza,50217323,Marta,CAMINS AL GRAU,AIORA,39.46540281923674,-0.347571037709713,Entire home/apt,108.0,7,0,2000-01-01,0,1,19,0,Sin datos,Valencia
1186851509506865137,"¡Práctico, Céntrico, Cómodo!",343379654,Carmen,BENIMACLET,BENIMACLET,39.48637809605702,-0.3632371822784375,Private room,60.0,1,0,2000-01-01,0,1,259,0,Sin datos,Valencia
1186877285827251862,Summer room,340969165,Maria,ALGIROS,L'AMISTAT,39.47358,-0.34873,Private room,103.0,1,0,2000-01-01,0,1,269,0,Sin datos,Valencia
1188792637759262860,Relax y vistas inmejorables.,387521640,Rafael,POBLATS DEL SUD,EL SALER,39.36018290975542,-0.3205925641274938,Entire home/apt,143.0,2,0,2000-01-01,0,1,74,0,Sin datos,Valencia
1189013456999871183,Ruzafa 1 habitación,584234760,Begoña,QUATRE CARRERES,EN CORTS,39.4584791572448,-0.3696809181325552,Entire home/apt,172.5,28,0,2000-01-01,0,17,319,0,Sin datos,Valencia
1189638618489008450,Ruzafa Suites: 4 bedrooms + 2 bathrooms (7 people),586398230,María Julia,L'EIXAMPLE,RUSSAFA,39.4617339,-0.371917,Entire home/apt,169.22857142857143,30,0,2000-01-01,0,1,136,0,Sin datos,Valencia
1190120755678288953,Grande piso centro valencia,507843976,Maximo,CIUTAT VELLA,EL PILAR,39.47462,-0.38328,Entire home/apt,239.0,5,0,2000-01-01,0,16,365,0,Sin datos,Valencia
1191131380645187828,Céntrico piso valencia,465324815,Elodie,CIUTAT VELLA,EL PILAR,39.47474611465604,-0.3812908347407467,Entire home/apt,160.0,2,0,2000-01-01,0,30,265,0,Sin datos,Valencia
1191146220664542303,2-bedroom apartment in the heart of Russafa,514226051,Jesus,L'EIXAMPLE,RUSSAFA,39.46139,-0.37475,Entire home/apt,169.22857142857143,12,0,2000-01-01,0,8,0,0,Sin datos,Valencia
1191689433976148535,Lorenzo Salon 11 Apartamento B,576234096,Andre Luiz,JESUS,LA RAIOSA,39.4572868,-0.3860128,Entire home/apt,79.0,1,0,2000-01-01,0,8,267,0,Sin datos,Valencia
1191855951824019610,Estudio en centro de Valencia,584234760,Begoña,EXTRAMURS,ARRANCAPINS,39.46846,-0.3866,Entire home/apt,40.0,28,0,2000-01-01,0,17,279,0,Sin datos,Valencia
1192054759513861625,Ruzafa 2 dormitorios,584234760,Begoña,QUATRE CARRERES,EN CORTS,39.45785936883903,-0.3718463992351919,Entire home/apt,172.5,30,0,2000-01-01,0,17,174,0,Sin datos,Valencia
1192470074144592676,Beautiful attic with terrace,13364620,Valerio,L'EIXAMPLE,RUSSAFA,39.46053,-0.37325,Entire home/apt,169.22857142857143,10,0,2000-01-01,0,1,0,0,Sin datos,Valencia
1196760789739449169,House en Valencia. Long term.,16698394,Indira,POBLATS DEL SUD,EL SALER,39.35281,-0.32282,Entire home/apt,150.0,292,0,2000-01-01,0,1,358,0,Sin datos,Valencia
